timestamp,date,time,primary_activity,probability,latitude,longitude,lat_e7_original,lng_e7_original,distance_to_prev_m,accuracy_m,gps_source,time_to_gps_seconds,device_id,signal_type,all_activities_json
2025-08-16T16:03:50.131000+00:00,2025-08-16,16:03:50,STILL,0.94,52.0175837,8.5670446,520175837,85670446,9.6,27.547,WIFI,0.678,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.94}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""ON_FOOT"", ""probability"": 0.02}, {""activityType"": ""WALKING"", ""probability"": 0.02}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}]"
2025-08-16T16:18:25.521000+00:00,2025-08-16,16:18:25,STILL,0.95,52.0175902,8.5669751,520175902,85669751,4.8,32.841,WIFI,0.71,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.95}, {""activityType"": ""ON_FOOT"", ""probability"": 0.02}, {""activityType"": ""WALKING"", ""probability"": 0.02}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}]"
2025-08-16T16:18:26.407000+00:00,2025-08-16,16:18:26,STILL,1.0,52.0175902,8.5669751,520175902,85669751,0.0,32.841,WIFI,0.176,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 1.0}]"
2025-08-16T16:19:28.186000+00:00,2025-08-16,16:19:28,STILL,0.94,52.0175933,8.5670156,520175933,85670156,2.8,14.188,UNKNOWN,2.866,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.94}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""ON_FOOT"", ""probability"": 0.02}, {""activityType"": ""WALKING"", ""probability"": 0.02}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}]"
2025-08-16T16:20:02.513000+00:00,2025-08-16,16:20:02,GPS_ONLY,,52.0175936,8.5670475,520175936,85670475,2.2,24.189,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:20:22.724000+00:00,2025-08-16,16:20:22,GPS_ONLY,,52.0176070,8.5669421,520176070,85669421,7.4,22.027,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:21:02.729000+00:00,2025-08-16,16:21:02,GPS_ONLY,,52.0176170,8.5669083,520176170,85669083,2.6,31.652,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:22:22.702000+00:00,2025-08-16,16:22:22,GPS_ONLY,,52.0176140,8.5669395,520176140,85669395,2.2,22.111,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:25:02.757000+00:00,2025-08-16,16:25:02,GPS_ONLY,,52.0176055,8.5669520,520176055,85669520,1.3,24.856,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:27:42.709000+00:00,2025-08-16,16:27:42,GPS_ONLY,,52.0176094,8.5670023,520176094,85670023,3.5,92.9,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:30:22.763000+00:00,2025-08-16,16:30:22,GPS_ONLY,,52.0176197,8.5670004,520176197,85670004,1.2,92.9,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:33:02.715000+00:00,2025-08-16,16:33:02,GPS_ONLY,,52.0176097,8.5669518,520176097,85669518,3.5,24.865,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:35:42.841000+00:00,2025-08-16,16:35:42,GPS_ONLY,,52.0176159,8.5669795,520176159,85669795,2.0,22.518,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:38:22.793000+00:00,2025-08-16,16:38:22,GPS_ONLY,,52.0175096,8.5669594,520175096,85669594,11.9,32.428,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:41:02.778000+00:00,2025-08-16,16:41:02,GPS_ONLY,,52.0176070,8.5670326,520176070,85670326,11.9,23.361,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:43:42.805000+00:00,2025-08-16,16:43:42,GPS_ONLY,,52.0175634,8.5671327,520175634,85671327,8.4,46.755,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:46:22.785000+00:00,2025-08-16,16:46:22,GPS_ONLY,,52.0175682,8.5670511,520175682,85670511,5.6,24.52,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:49:02.832000+00:00,2025-08-16,16:49:02,GPS_ONLY,,52.0176061,8.5669856,520176061,85669856,6.2,20.846,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:51:42.849000+00:00,2025-08-16,16:51:42,GPS_ONLY,,52.0175684,8.5670477,520175684,85670477,6.0,23.092,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:54:22.825000+00:00,2025-08-16,16:54:22,GPS_ONLY,,52.0176134,8.5669484,520176134,85669484,8.4,27.203,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:56:55.914000+00:00,2025-08-16,16:56:55,GPS_ONLY,,52.0176023,8.5669721,520176023,85669721,2.0,25.201,UNKNOWN,0,409855794,position_only,[]
2025-08-16T16:57:15.986000+00:00,2025-08-16,16:57:15,GPS_ONLY,,52.0176108,8.5669891,520176108,85669891,1.5,17.411,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:00:32.029000+00:00,2025-08-16,17:00:32,ON_FOOT,0.95,52.0175902,8.5669751,520175902,85669751,2.5,100.0,WIFI,54.899,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.95}, {""activityType"": ""WALKING"", ""probability"": 0.95}, {""activityType"": ""RUNNING"", ""probability"": 0.02}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.0}]"
2025-08-16T17:02:33.859000+00:00,2025-08-16,17:02:33,GPS_ONLY,,52.0180810,8.5666914,520180810,85666914,57.9,27.718,WIFI,0,409855794,position_only,[]
2025-08-16T17:04:33.956000+00:00,2025-08-16,17:04:33,ON_FOOT,0.99,52.0179715,8.5639854,520179715,85639854,185.6,13.748,WIFI,0.711,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.99}, {""activityType"": ""WALKING"", ""probability"": 0.99}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.0}]"
2025-08-16T17:06:35.882000+00:00,2025-08-16,17:06:35,GPS_ONLY,,52.0186618,8.5633947,520186618,85633947,86.8,13.883,WIFI,0,409855794,position_only,[]
2025-08-16T17:08:36.187000+00:00,2025-08-16,17:08:36,ON_FOOT,0.99,52.0199370,8.5620277,520199370,85620277,169.9,24.1,WIFI,0.681,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.99}, {""activityType"": ""WALKING"", ""probability"": 0.99}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""RUNNING"", ""probability"": 0.0}]"
2025-08-16T17:09:41.632000+00:00,2025-08-16,17:09:41,GPS_ONLY,,52.0202715,8.5614878,520202715,85614878,52.4,15.882,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:10:01.759000+00:00,2025-08-16,17:10:01,GPS_ONLY,,52.0202527,8.5613142,520202527,85613142,12.1,22.418,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:10:37.680000+00:00,2025-08-16,17:10:37,GPS_ONLY,,52.0211529,8.5601544,520211529,85601544,127.7,41.752,WIFI,0,409855794,position_only,[]
2025-08-16T17:10:41.745000+00:00,2025-08-16,17:10:41,GPS_ONLY,,52.0210070,8.5600487,520210070,85600487,17.8,27.66,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:11:59.165000+00:00,2025-08-16,17:11:59,ON_FOOT,0.99,52.0210692,8.5601182,520210692,85601182,8.4,17.477,UNKNOWN,37.575,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.99}, {""activityType"": ""WALKING"", ""probability"": 0.99}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.0}]"
2025-08-16T17:12:56.798000+00:00,2025-08-16,17:12:56,GPS_ONLY,,52.0211367,8.5601051,520211367,85601051,7.6,56.678,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:14:24.522000+00:00,2025-08-16,17:14:24,GPS_ONLY,,52.0225976,8.5610070,520225976,85610070,173.8,110.0,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:14:44.577000+00:00,2025-08-16,17:14:44,GPS_ONLY,,52.0220137,8.5614716,520220137,85614716,72.3,70.318,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:15:21.784000+00:00,2025-08-16,17:15:21,ON_FOOT,0.86,52.0218562,8.5614796,520218562,85614796,17.5,50.529,UNKNOWN,2.795,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.86}, {""activityType"": ""WALKING"", ""probability"": 0.86}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.05}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.0}]"
2025-08-16T17:18:29.699000+00:00,2025-08-16,17:18:29,ON_FOOT,1.0,52.0228185,8.5618877,520228185,85618877,110.6,21.828,WIFI,10.187,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 1.0}, {""activityType"": ""WALKING"", ""probability"": 1.0}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}]"
2025-08-16T17:19:55.061000+00:00,2025-08-16,17:19:55,GPS_ONLY,,52.0238819,8.5605215,520238819,85605215,150.7,30.446,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:21:44.168000+00:00,2025-08-16,17:21:44,GPS_ONLY,,52.0240144,8.5607406,520240144,85607406,21.0,47.357,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:22:16.332000+00:00,2025-08-16,17:22:16,GPS_ONLY,,52.0242640,8.5601589,520242640,85601589,48.5,39.749,WIFI,0,409855794,position_only,[]
2025-08-16T17:22:18.210000+00:00,2025-08-16,17:22:18,ON_FOOT,0.99,52.0243446,8.5600412,520243446,85600412,12.0,30.158,UNKNOWN,0.6,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.99}, {""activityType"": ""WALKING"", ""probability"": 0.99}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.0}]"
2025-08-16T17:22:38.881000+00:00,2025-08-16,17:22:38,GPS_ONLY,,52.0241932,8.5594289,520241932,85594289,45.2,35.76,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:23:18.838000+00:00,2025-08-16,17:23:18,GPS_ONLY,,52.0242897,8.5597927,520242897,85597927,27.1,39.385,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:23:39.732000+00:00,2025-08-16,17:23:39,GPS_ONLY,,52.0241212,8.5598417,520241212,85598417,19.0,28.668,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:25:28.195000+00:00,2025-08-16,17:25:28,ON_FOOT,0.92,52.0241295,8.5596947,520241295,85596947,10.1,20.724,WIFI,69.157,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.92}, {""activityType"": ""WALKING"", ""probability"": 0.92}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.04}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.04}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}]"
2025-08-16T17:28:26.797000+00:00,2025-08-16,17:28:26,ON_FOOT,0.96,52.0232070,8.5613505,520232070,85613505,152.8,35.308,WIFI,0.709,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.96}, {""activityType"": ""WALKING"", ""probability"": 0.96}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.02}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.0}]"
2025-08-16T17:38:34.984000+00:00,2025-08-16,17:38:34,ON_FOOT,0.95,52.0226693,8.5663453,520226693,85663453,347.0,56.573,WIFI,0.683,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.95}, {""activityType"": ""WALKING"", ""probability"": 0.95}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}]"
2025-08-16T17:39:59.890000+00:00,2025-08-16,17:39:59,GPS_ONLY,,52.0210272,8.5666751,520210272,85666751,184.0,21.056,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:40:20.038000+00:00,2025-08-16,17:40:20,GPS_ONLY,,52.0208845,8.5666289,520208845,85666289,16.2,17.24,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:40:53.700000+00:00,2025-08-16,17:40:53,GPS_ONLY,,52.0208471,8.5666454,520208471,85666454,4.3,16.575,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:41:30.952000+00:00,2025-08-16,17:41:30,GPS_ONLY,,52.0193230,8.5656324,520193230,85656324,183.1,41.031,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:41:51.027000+00:00,2025-08-16,17:41:51,GPS_ONLY,,52.0198205,8.5669599,520198205,85669599,106.4,54.196,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:42:32.779000+00:00,2025-08-16,17:42:32,GPS_ONLY,,52.0192906,8.5667063,520192906,85667063,61.4,28.694,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:42:53.728000+00:00,2025-08-16,17:42:53,GPS_ONLY,,52.0189854,8.5666947,520189854,85666947,33.9,17.987,WIFI,0,409855794,position_only,[]
2025-08-16T17:43:04.240000+00:00,2025-08-16,17:43:04,ON_FOOT,0.99,52.0188287,8.5668872,520188287,85668872,21.8,17.326,UNKNOWN,9.564,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.99}, {""activityType"": ""WALKING"", ""probability"": 0.99}, {""activityType"": ""UNKNOWN"", ""probability"": 0.0}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.0}]"
2025-08-16T17:43:41.330000+00:00,2025-08-16,17:43:41,GPS_ONLY,,52.0188669,8.5668174,520188669,85668174,6.4,17.602,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:44:02.219000+00:00,2025-08-16,17:44:02,GPS_ONLY,,52.0181503,8.5667537,520181503,85667537,79.8,16.572,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:44:23.190000+00:00,2025-08-16,17:44:23,GPS_ONLY,,52.0182022,8.5671016,520182022,85671016,24.5,30.677,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:45:05.894000+00:00,2025-08-16,17:45:05,GPS_ONLY,,52.0181341,8.5669368,520181341,85669368,13.6,39.6,WIFI,0,409855794,position_only,[]
2025-08-16T17:46:26.834000+00:00,2025-08-16,17:46:26,UNKNOWN,0.41,52.0180603,8.5668695,520180603,85668695,9.4,17.952,UNKNOWN,4.118,409855794,activity,"[{""activityType"": ""UNKNOWN"", ""probability"": 0.41}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.1}, {""activityType"": ""ON_FOOT"", ""probability"": 0.1}, {""activityType"": ""STILL"", ""probability"": 0.1}, {""activityType"": ""WALKING"", ""probability"": 0.1}, {""activityType"": ""RUNNING"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}]"
2025-08-16T17:46:42.787000+00:00,2025-08-16,17:46:42,GPS_ONLY,,52.0180479,8.5668628,520180479,85668628,1.5,23.446,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:47:06.910000+00:00,2025-08-16,17:47:06,GPS_ONLY,,52.0180479,8.5668630,520180479,85668630,0.0,19.461,WIFI,0,409855794,position_only,[]
2025-08-16T17:49:01.011000+00:00,2025-08-16,17:49:01,GPS_ONLY,,52.0180953,8.5669623,520180953,85669623,8.6,23.736,WIFI,0,409855794,position_only,[]
2025-08-16T17:49:50.226000+00:00,2025-08-16,17:49:50,STILL,0.96,52.0180953,8.5669422,520180953,85669422,1.4,23.775,UNKNOWN,49.214,409855794,activity,"[{""activityType"": ""STILL"", ""probability"": 0.96}, {""activityType"": ""ON_FOOT"", ""probability"": 0.02}, {""activityType"": ""WALKING"", ""probability"": 0.02}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.01}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.01}]"
2025-08-16T17:51:07.887000+00:00,2025-08-16,17:51:07,GPS_ONLY,,52.0180672,8.5668470,520180672,85668470,7.2,19.151,WIFI,0,409855794,position_only,[]
2025-08-16T17:51:12.925000+00:00,2025-08-16,17:51:12,GPS_ONLY,,52.0180826,8.5668947,520180826,85668947,3.7,21.991,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:51:32.874000+00:00,2025-08-16,17:51:32,GPS_ONLY,,52.0180564,8.5669019,520180564,85669019,3.0,20.442,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:52:12.934000+00:00,2025-08-16,17:52:12,GPS_ONLY,,52.0181600,8.5668673,520181600,85668673,11.8,34.445,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:53:08.202000+00:00,2025-08-16,17:53:08,UNKNOWN,0.41,52.0182496,8.5667606,520182496,85667606,12.4,23.041,WIFI,0.697,409855794,activity,"[{""activityType"": ""UNKNOWN"", ""probability"": 0.41}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.1}, {""activityType"": ""ON_FOOT"", ""probability"": 0.1}, {""activityType"": ""STILL"", ""probability"": 0.1}, {""activityType"": ""WALKING"", ""probability"": 0.1}, {""activityType"": ""RUNNING"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}]"
2025-08-16T17:53:46.408000+00:00,2025-08-16,17:53:46,GPS_ONLY,,52.0180871,8.5668430,520180871,85668430,18.9,22.2,UNKNOWN,0,409855794,position_only,[]
2025-08-16T17:56:30.805000+00:00,2025-08-16,17:56:30,UNKNOWN,0.41,52.0183120,8.5669440,520183120,85669440,25.9,30.835,UNKNOWN,4.342,409855794,activity,"[{""activityType"": ""UNKNOWN"", ""probability"": 0.41}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.1}, {""activityType"": ""ON_FOOT"", ""probability"": 0.1}, {""activityType"": ""STILL"", ""probability"": 0.1}, {""activityType"": ""WALKING"", ""probability"": 0.1}, {""activityType"": ""RUNNING"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}]"
2025-08-16T17:59:53.376000+00:00,2025-08-16,17:59:53,UNKNOWN,0.41,52.0180920,8.5668450,520180920,85668450,25.4,38.552,UNKNOWN,46.96,409855794,activity,"[{""activityType"": ""UNKNOWN"", ""probability"": 0.41}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.1}, {""activityType"": ""ON_FOOT"", ""probability"": 0.1}, {""activityType"": ""STILL"", ""probability"": 0.1}, {""activityType"": ""WALKING"", ""probability"": 0.1}, {""activityType"": ""RUNNING"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}]"
2025-08-16T18:01:46.440000+00:00,2025-08-16,18:01:46,GPS_ONLY,,52.0181959,8.5668080,520181959,85668080,11.8,41.25,UNKNOWN,0,409855794,position_only,[]
2025-08-16T18:03:15.955000+00:00,2025-08-16,18:03:15,UNKNOWN,0.41,52.0182496,8.5667606,520182496,85667606,6.8,100.0,WIFI,7.053,409855794,activity,"[{""activityType"": ""UNKNOWN"", ""probability"": 0.41}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.1}, {""activityType"": ""ON_FOOT"", ""probability"": 0.1}, {""activityType"": ""STILL"", ""probability"": 0.1}, {""activityType"": ""WALKING"", ""probability"": 0.1}, {""activityType"": ""RUNNING"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}]"
2025-08-16T18:06:38.557000+00:00,2025-08-16,18:06:38,UNKNOWN,0.41,52.0181000,8.5666845,520181000,85666845,17.4,33.981,UNKNOWN,132.133,409855794,activity,"[{""activityType"": ""UNKNOWN"", ""probability"": 0.41}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.1}, {""activityType"": ""ON_FOOT"", ""probability"": 0.1}, {""activityType"": ""STILL"", ""probability"": 0.1}, {""activityType"": ""WALKING"", ""probability"": 0.1}, {""activityType"": ""RUNNING"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}]"
2025-08-16T18:10:01.156000+00:00,2025-08-16,18:10:01,UNKNOWN,0.41,52.0181306,8.5670334,520181306,85670334,24.1,39.09,UNKNOWN,9.172,409855794,activity,"[{""activityType"": ""UNKNOWN"", ""probability"": 0.41}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.1}, {""activityType"": ""ON_FOOT"", ""probability"": 0.1}, {""activityType"": ""STILL"", ""probability"": 0.1}, {""activityType"": ""WALKING"", ""probability"": 0.1}, {""activityType"": ""RUNNING"", ""probability"": 0.1}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.1}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.1}]"
2025-08-16T18:10:12.030000+00:00,2025-08-16,18:10:12,GPS_ONLY,,52.0180480,8.5669063,520180480,85669063,12.6,21.199,UNKNOWN,0,409855794,position_only,[]
2025-08-16T18:10:51.991000+00:00,2025-08-16,18:10:51,GPS_ONLY,,52.0181602,8.5668865,520181602,85668865,12.5,42.98,UNKNOWN,0,409855794,position_only,[]
2025-08-16T18:12:12.050000+00:00,2025-08-16,18:12:12,GPS_ONLY,,52.0181359,8.5669529,520181359,85669529,5.3,19.944,UNKNOWN,0,409855794,position_only,[]
2025-08-16T18:13:23.761000+00:00,2025-08-16,18:13:23,ON_FOOT,0.85,52.0180353,8.5668796,520180353,85668796,12.3,18.041,WIFI,35.071,409855794,activity,"[{""activityType"": ""ON_FOOT"", ""probability"": 0.85}, {""activityType"": ""WALKING"", ""probability"": 0.85}, {""activityType"": ""IN_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""IN_ROAD_VEHICLE"", ""probability"": 0.07}, {""activityType"": ""IN_RAIL_VEHICLE"", ""probability"": 0.06}, {""activityType"": ""ON_BICYCLE"", ""probability"": 0.01}, {""activityType"": ""UNKNOWN"", ""probability"": 0.01}, {""activityType"": ""RUNNING"", ""probability"": 0.0}]"
